IDW - 4,,
Early,Late,Final
64.47774117,65.99239109,72.15530122
111.78658236,113.39841159,117.31060942
72.85649457,73.83875696,78.57521303
66.606377,67.63536243,68.22530887
13.29990704,12.40199154,13.75400923
77.09384564,78.43907992,83.78765945
22.98490257,23.72955477,24.17886853
68.76709104,69.78015553,70.41227993
51.22403953,52.59171603,60.68935294
90.67746357,90.92570178,93.73738611
65.85667314,67.11835902,66.77893661
52.74373989,53.64876114,58.71688838
92.07151142,92.91723542,92.88083545
20.68599597,21.38776495,22.39767651
46.60791824,47.40670294,48.23630691
65.61369288,67.20454435,68.03947922
22.72254161,23.16917155,23.60980891
45.54958488,46.48086299,47.46414664
82.9072092,84.50477824,87.24415913
59.46490666,60.77927442,62.78887141
22.96701882,23.3315156,24.87479681
87.32931531,89.99264757,94.76545557
71.3349346,72.64276405,75.35736787
32.40104143,33.30834581,35.63499273
69.29898986,70.51919863,73.39363631
59.22393938,60.84368864,63.36033914
51.95016693,53.54865524,56.89018283
84.50174411,86.75980858,91.75891764
39.23136067,41.09008629,44.48575755
30.1814599,30.70987818,32.29956668
25.04124876,25.49890731,26.9830781
71.41696978,72.92142588,78.67211636
81.28407481,83.98695547,91.11632595
57.68808609,58.89503506,62.93574754
58.53002998,59.66214989,62.67587979
35.01621023,35.44147985,36.83574006
61.55988298,63.28512418,68.81114432
66.43348987,68.62484714,75.74142972
55.12507981,57.46354729,64.21375035
29.5281027,29.2862616,32.05270081
59.04799626,60.63688445,67.35844417
52.9845497,54.94296486,61.88645552
58.0891503,59.69728299,66.68433862
62.95749601,64.61669634,70.99554404
56.19158877,59.2822042,67.86956603
32.56994532,32.87048322,33.92945802
72.9704923,74.09107499,80.23410447
68.30865168,70.21470508,77.58814902
56.82687441,58.38771491,64.46035153
64.98587781,65.9244157,70.80427924
45.14648369,45.29463799,51.47329875
51.37441638,52.23050885,58.01458999
55.73474233,57.95223151,63.90870584
42.15532988,42.23255658,46.34845796
33.59629657,33.31881779,35.6613633
41.85802269,41.76932241,46.48882881
33.46608616,32.91538163,38.11985164
23.81246619,23.26156276,25.80483234
16.69925687,15.90907578,17.86345952
54.59907677,54.04580091,54.17415271
14.41481423,14.23655691,14.0414719
13.80151663,13.24934879,13.26108672
6.43777296,6.13600641,6.73624667
16.98626247,16.41338695,17.4215828
17.38726194,16.92497219,18.09662112
14.68754899,14.11817027,16.1016802
10.30964303,9.8943032,12.13977797
30.00113143,29.59270906,29.54193893
20.74648663,20.26160182,20.68298559
15.34370108,15.39279274,16.60959935
97.38850971,98.86668681,102.50760422
45.30548833,47.37652618,55.283388
42.18122972,41.67067824,41.91754213
39.88426582,40.26602823,42.50969201
89.22759025,89.90981429,90.60237463
60.63537035,62.78650179,70.3939353
51.68280678,53.09801969,58.27657792
46.68933098,47.84684537,51.48491207
91.35784967,92.55733555,92.82625312
75.11268537,77.59238139,81.42898728
86.62873513,89.83761512,96.02633223
93.12504834,95.52415753,100.85746326
82.60114386,83.73426602,88.35482062
35.11676218,35.92783885,37.65445796
94.95924244,96.46251065,100.84075589
72.25827037,74.62190639,81.59024864
70.75111768,73.07072265,80.13246844
89.15772268,90.70831048,94.27265195
49.16375833,50.20332073,51.71501885
82.58455493,85.29111801,90.4894473
75.90797703,76.69789511,80.67367405
98.63592532,99.84161108,102.91136967
42.19099856,42.03628859,46.65355347
18.48560117,19.04751213,20.16705821
55.47782889,56.84924424,56.3611478
29.16053558,28.5269654,33.38970708
83.25628435,85.00823145,90.47268505
98.95539669,101.64071172,106.63104317
32.67080229,32.10496237,32.33755087
60.7287941,62.31951773,71.00124318
62.41643793,63.6586879,63.41825772
69.86638806,71.19078442,78.56878735
52.09495183,53.63722324,59.31867736
63.48527132,65.92465926,73.74514478
90.9981858,93.28882768,97.65665307
69.16208576,70.73252152,75.98958568
28.10803388,27.04747717,30.18563163
39.90674559,39.36058648,40.234452
47.72850365,48.05762849,53.52050957
65.77085016,67.22102458,67.09498559
47.61929853,49.64676032,58.73107637
103.7439318,103.41814788,106.44906396
13.94774143,13.86097001,15.12568248
54.40402096,56.23304529,59.69225321
25.50396027,25.88871746,26.9811784
19.49734904,19.92663383,20.99873746
44.97768186,45.49811905,46.78203283
39.89218405,40.47922608,42.57126621
32.92364013,33.30394574,35.02309414
30.57620993,30.92875585,33.21619457
28.66660782,29.02244492,30.4838201
35.11231646,35.4809725,36.48562073
35.29050391,35.45881998,37.48232764
60.99845691,61.16858898,61.83539459
42.61449661,43.06206654,44.44605992
43.27481609,43.58945682,45.22077532
87.29773587,88.55709315,88.19405864
54.16428073,53.64278747,54.40778529
24.66335474,24.42694714,24.48515547
72.68236926,72.26919859,73.00322605
51.66050658,51.09498666,51.94358429
51.4860227,51.02669001,51.79199742
50.97008674,50.86570354,51.42518713
15.14520341,14.50149825,15.77986337
45.68607117,45.24796246,45.84594682
19.54965464,19.34082688,19.45806448
38.07685169,37.55924054,38.40311811
60.65433793,60.32223147,61.2205532
28.03417797,28.09932046,29.14540983
26.76231164,26.31583171,27.42954555
41.34151042,41.05820627,41.73667103
38.11260163,37.71775975,38.40127761
51.92439306,51.85315344,52.8179025
91.46690551,91.20819441,91.97205106
75.91250405,75.53692582,76.17395614
62.05559844,61.62365488,62.79360237
40.61417567,40.55579658,41.53353693
58.51335977,58.14307483,58.83039045
70.70409685,70.33496953,70.77672313
27.10856775,27.13389627,28.25142252
24.22865805,24.03762939,24.30162498
32.35753014,32.06161342,32.9216276
16.07171077,15.63039134,15.22148779
37.5840368,37.14903235,37.89598009
23.11368332,22.71758524,23.22117012
19.48548402,18.94437812,19.46935397
31.02357349,30.68395228,31.14915384
33.58019915,33.01562368,33.69204067
59.9734368,59.28842896,60.36817412
42.49840532,41.80036916,42.76912678
76.06391393,75.01418608,76.81282936
47.2656914,46.54071792,48.08505764
92.55742735,93.23890806,96.51430578
19.66273173,19.43322516,20.93022474
29.16914661,29.01315555,31.16965813
12.42387197,12.07173513,13.49915048
38.89909804,38.60092634,40.02701181
111.3679733,114.1145449,118.73242273
89.33716686,91.44209803,96.65907786
91.89305878,93.88306299,99.51978283
97.91774143,99.86322889,103.51369999
94.6274734,95.64836569,99.22060376
102.36255986,104.38020013,107.91466813
125.49976142,128.02517131,132.66708525
89.52713888,90.80267961,94.40930651
92.56678603,93.59738256,97.25859823
103.54722555,104.48731926,107.41300433
91.03635244,93.0590807,98.02527294
93.02564476,94.33728717,97.58841221
86.53437209,88.1369108,94.59026026
127.66282044,129.67752793,133.81375689
85.69668877,88.7718179,93.39093319
77.79193138,80.27625342,85.53385363
99.54440146,102.04853884,107.02740815
89.60735817,92.08413306,96.6350273
88.25060219,90.43458946,95.84280147
100.44421158,102.91497862,107.23106529
78.65155649,81.24194194,85.32600599
87.44429598,89.70721414,93.4404535
89.43058499,91.512087,95.91182206
72.21093258,74.48792874,79.78782464
108.24031617,110.64155041,115.25180953
93.68169753,95.6308,99.82748879
142.85824321,143.6499923,143.66879391
82.54967229,83.44392615,82.94232555
79.27717881,80.76732545,84.49097705
64.56376736,66.15323307,69.9334444
142.71613337,143.48078092,143.85883249
111.18229627,112.02461813,112.10729525
63.55431463,64.11020799,64.05473203
231.22702827,231.91254849,232.40707765
112.57310419,113.55495611,113.94976721
85.72498496,86.38513799,86.9384652
111.89342121,112.73167093,113.68966972
112.06554047,113.26375537,113.68897934
18.18686021,19.15203659,19.601169
20.01074063,21.17124259,21.60195382
18.20144139,19.29604242,19.90297543
28.69484645,29.72512431,30.21936826
12.91907779,13.65763417,14.13441362
18.02136356,18.9920734,19.45064611

Lineal,,
Early,Late,Final
44.4430998,50.38046867,23.6983491
52.83372475,49.77423289,28.60668021
39.27468098,32.39851512,21.06685825
37.34846389,38.82337385,16.36133366
56.1489907,54.08267733,41.20161209
44.64105802,40.62764226,24.15289066
37.48586756,34.00090585,23.52618705
48.97905907,44.26272735,36.22515975
50.84306809,59.32932725,39.90177839
47.81752684,46.45132412,25.67873737
27.27879037,28.28464385,31.02175838
45.33027439,44.87936732,26.46819739
34.18877049,29.49823656,18.17878399
45.55097794,44.38203063,26.09649153
47.58166371,44.50551975,41.91308997
65.08193414,50.4184345,32.16609907
40.23284098,30.64755072,17.00650618
60.02659743,58.5430782,52.15461878
39.74645239,36.11755621,29.26849143
69.18523706,56.99034361,49.13150047
34.94631444,39.54367569,18.44865949
53.92517984,42.58731552,33.95969581
68.19891151,64.60540749,22.17490096
126.6586378,102.80828299,30.42208258
51.57820113,55.79073868,45.64133822
50.77835845,46.51102634,28.06441028
66.47296129,84.50119236,30.27988207
58.57488122,46.8512743,28.77091603
51.87779277,60.15132207,44.74167478
34.79758159,33.70776452,38.74680837
30.91758287,35.43763508,28.25556915
37.60416618,29.4135418,26.31534221
60.88013035,64.75317973,55.50811302
46.62581745,48.14395194,26.109822
64.97735202,49.48120922,27.09256042
35.19568953,31.55013169,28.98824389
50.7908244,43.16549808,21.8284077
48.58423932,43.12107225,42.31056444
55.27597963,49.00153445,29.23460761
35.3594429,36.58963812,29.98017409
20.41453194,31.01133222,19.85381682
41.3076557,45.86143663,39.69597501
20.31304068,18.08352841,17.02012652
52.15840489,53.34227194,31.58042589
109.70470996,99.93738576,26.32772763
46.93122138,54.96448064,44.5443126
34.74185605,43.55030371,34.63806362
95.18639693,87.65416257,31.36334486
53.42902781,51.65392089,52.69217919
20.06977072,18.32063247,12.66142593
35.87832838,36.76137421,26.23831063
27.70434723,34.81478391,28.77083315
27.61211282,31.25280336,16.3714534
28.94829757,33.13648283,25.81389174
33.64177914,34.76603704,32.45422976
31.74403572,27.72012383,26.48172874
18.63604374,20.18402704,22.48102046
42.8407429,36.68110108,32.62274126
33.11078858,42.50069134,36.56331158
29.27740272,28.76156175,15.7482312
50.98972199,63.73895992,49.85626316
33.31333268,37.83741605,38.04720459
59.66906961,60.19482771,33.16563672
73.96059131,66.04870282,40.12389784
34.63845335,35.70958628,17.64011676
21.65471636,20.94961698,20.36124123
19.46033629,17.31119549,15.93001821
60.76141154,55.37068934,23.22898786
86.75530098,77.65818014,29.59094719
35.77004319,37.8662619,20.21099515
32.2146049,25.58111753,25.66042205
23.03642823,24.24322561,20.24117494
61.58809649,57.03465351,25.21466514
73.43413609,66.50778486,25.29475881
86.04894929,79.10079677,15.20286811
29.10362705,36.38493783,26.8778812
80.93057891,72.97550656,25.72918891
82.5479482,81.38357256,23.85984912
101.11831303,88.09120855,26.86349353
104.38330125,83.69226149,26.22615341
84.12173537,64.43380616,23.64457129
19.94982847,22.06526869,17.07496601
62.25430387,52.75903132,34.60625293
59.35492772,59.00424559,32.94710099
93.11613009,71.08308527,23.50662847
55.6886304,60.58350952,17.15530253
53.60859922,61.8924623,21.76370542
57.75788731,52.93362645,21.22599657
101.46769194,92.66939632,27.34238571
64.08734292,83.45562449,30.92159067
29.73793543,37.04370804,23.33890053
63.91818269,73.0435674,27.93711548
51.38334862,71.15096781,21.63874992
27.30060938,37.25570374,16.47810806
22.76904997,32.98035134,16.60008683
43.70977595,48.33685006,32.88047305
11.52588956,12.96817958,12.91276737
13.34537741,19.9625659,13.22635357
10.16227913,11.71386379,11.42222869
26.24217059,31.30506892,14.88618036
17.61828129,29.42081504,10.62479397
33.65512372,44.68232416,8.85528942
33.18369249,35.60028947,7.72207935
18.31524117,17.50483011,25.94827781
31.94192965,42.37411324,19.8405465
21.1615779,23.58346788,7.45867656
49.22057526,60.47157127,41.23396367
100.4913101,83.25400767,21.60306756
15.67988846,14.09292417,22.26920454
37.35719426,57.75771754,26.40679317
38.17804084,42.09677704,26.24935993
85.52930031,78.64420349,27.21489173
53.4039812,50.15077313,17.91327538
39.07086488,45.25110536,24.35819651
45.98918961,54.01062147,33.92374657
54.02282448,42.06434699,23.49860546
57.56407469,41.19240378,32.51163783
75.84473126,64.10870859,29.81312674
68.43632442,69.47986229,43.43812862
22.07067033,30.66458552,19.79140195
57.45495024,45.37340485,32.43108255
70.41279645,61.80363349,32.88964723
94.63069718,91.51805652,30.65514684
46.43459044,49.38221146,28.95286156
19.8236174,23.58184598,25.21189642
47.0896435,41.90344675,31.89243894
42.81671024,48.19030417,29.09174127
35.95161278,41.44022024,34.77967288
73.03603178,61.84805143,18.92490506
17.67552325,18.52498421,12.02844492
35.4708153,40.1593644,49.04325003
79.97259146,92.13785531,24.01791702
85.60338462,73.09328876,31.67359544
53.77965303,45.2459027,35.11826702
22.65077601,23.5666692,33.05109871
85.36173469,74.91541066,24.37176007
30.57625491,34.73469999,36.08914063
94.1529641,84.43965131,34.64937487
71.26187428,68.08838007,27.54973396
91.67470881,98.82228886,27.52682168
61.46954316,43.97503058,34.58698629
30.58351594,27.03688937,28.80575655
20.16581858,32.54442002,12.22616254
55.76354332,47.10579504,46.85543557
89.11862725,71.27101642,24.07566897
23.6743092,27.95135605,32.14215699
89.42666688,81.64299738,26.85347915
53.11952503,56.04861772,39.82070417
15.74582993,12.33661962,10.24660099
30.71693313,36.65677032,24.61622861
34.96055662,37.52852043,21.95944119
28.5962261,27.96370067,12.93366577
36.84658042,37.76996258,35.18627248
33.07677128,45.27601807,18.29306153
38.25347702,58.47417766,31.34034532
37.349713,44.11613502,14.16697173
21.96489337,25.62777657,18.48305427
26.39308912,29.61734644,20.6133687
30.72202379,32.09005894,16.15319045
43.84113013,48.3135369,45.92790319
30.86868939,30.80204952,29.29634483
36.66821444,38.38271728,26.24327355
37.13898523,39.07686335,53.28399296
48.8829378,54.39245076,49.07709451
48.43396435,47.51270976,55.86454675
48.49491769,42.74155122,39.41460412
53.73208882,45.66792782,43.42024757
65.65956517,64.76471721,55.33521789
64.81505536,61.81889842,66.03434056
11.7803723,11.8586048,25.67298944
39.18956931,37.63104314,41.7434356
14.61991189,16.17193001,30.5473332
56.64937351,46.70291215,46.89401203
41.07492955,41.10213146,37.42254309
20.15055387,16.62885519,17.50718687
16.68322234,17.92996785,16.16384128
24.01045984,24.73746677,28.05339435
24.9638801,24.68668943,30.72236206
36.62865902,33.2777546,30.94773015
61.35147521,55.96592548,49.80142088
48.56964181,48.34483841,39.3237144
40.97878669,38.70057394,39.27915718
21.97146948,21.09642623,21.0842548
30.22302592,27.65487638,28.43339487
37.20867822,35.01487256,33.36900151
16.68357642,17.55549523,12.55147131
58.23003828,47.10479942,40.38989081
29.3183644,32.85044009,43.78010777
24.61589335,31.10828858,28.06743475
48.86712744,42.17787808,31.56933347
20.0194252,21.86780015,33.42612203
15.59790619,12.57525539,25.59450702
25.18198637,23.01289047,34.85968158
60.94022824,64.79476503,47.33487276
49.30499862,50.21831248,33.17993303
52.68747918,49.5573981,38.16107854
76.0365786,78.01390885,53.7886084
46.59432013,43.56555154,35.60388941
56.06942239,58.42769956,35.90288948
22.32620927,22.09309394,23.05636744
24.93304915,26.81677733,22.22352614
20.54707882,15.61553943,12.05740272
39.43426469,39.90046142,35.95667598
58.44214192,45.38059948,48.08278199
71.58245204,61.9146082,34.37419165
37.6279767,37.17633177,39.31081808
54.1898572,56.10957868,42.53153371
26.5319555,27.76112723,42.48203759
37.93844748,48.91165019,47.37414855
51.15746939,57.34455777,66.47389374
37.95876386,42.25540493,35.62870198
38.41151535,33.91592956,35.59992004
38.87180269,35.29562945,39.59669128
43.99171978,38.41150534,36.30782522
33.11738516,32.40895556,32.52488177
50.12128465,50.62842852,41.60977246
62.83932411,54.20363416,67.36161243
46.53807746,41.17145856,32.6682111
70.17578756,56.10792382,30.64077299
70.14792126,55.32225658,47.88155787
56.92296857,40.18075414,24.62579633
64.72163442,49.30218588,33.99030654
52.1263943,52.09005027,49.71867529
59.19872168,49.01382617,31.15932786
56.20338403,46.75123082,28.96797681
71.60200569,57.47279877,37.81512613
87.09194937,69.13267405,22.83451553
71.65407957,65.77611379,57.73427363
57.28650825,52.40136748,33.49583285
92.81541435,90.76593796,83.20527481
41.94324034,40.26731977,28.44450105
50.39084582,48.44709301,50.66291771
38.26828035,33.7127899,28.11963543
98.00209669,95.30650457,98.40981867
61.40483924,59.26714713,55.36155167
31.63563014,30.25158673,34.43830912
193.12422452,188.18303758,193.57263973
50.34247824,49.57350494,46.28581104
60.26660319,63.52740333,49.08567264
60.48619138,69.72458499,53.33659031
47.53222519,51.23026713,52.11486962
23.42580456,18.28766502,29.57923412
17.88547093,17.16041889,21.31114271
25.98498138,18.80675057,18.58517133
31.78738447,27.91978331,21.30465776
26.07236993,20.31200479,17.46152399
18.57463272,17.78724334,20.30453382

Menor Distancia,,
Early,Late,Final
46.30911602,55.70586831,25.74128382
52.46586831,50.18174516,28.57580228
43.31712985,38.85856918,26.41737572
43.48837238,42.28390023,15.81918899
56.68477306,53.29269979,42.7987208
44.14639842,44.80902199,25.56307531
37.75603963,33.82973531,24.43120096
46.87904042,38.53967204,33.58047505
52.67201709,60.76647927,41.20310527
50.2187043,47.80039682,26.47015948
30.32877529,32.76081594,31.49888587
50.37554988,54.117446,29.98769062
35.38833567,32.47416204,20.12152496
46.98377439,45.93554177,26.14967958
47.00642372,43.82266304,40.54473334
65.8806314,49.28078781,31.07265862
42.33967244,32.3216157,19.76012046
60.71731624,60.46067914,51.57306539
39.66397178,38.0374703,30.2269312
68.86487394,56.87739519,48.98433417
35.80520123,41.78924033,21.73368907
53.20400878,40.39913636,33.49018358
67.91047108,62.76319924,21.50583917
132.44080147,109.19093061,31.13477768
47.23407763,49.52632779,44.25011352
56.64442896,53.02954391,30.56681422
70.42302041,86.42164721,29.37515405
58.70809902,47.60775769,29.23372283
52.28372924,54.0596818,47.10086898
33.7479087,33.52200074,37.68304319
35.62240256,50.83049102,28.09376412
34.32503412,28.64751389,25.49890761
56.24954268,60.7218645,51.71018766
46.3666436,48.16897971,25.12612731
64.97735202,49.48120922,27.09256042
34.02173272,30.15282363,28.06468032
50.00131031,45.97814731,21.2493784
49.67750491,42.21214005,41.7582365
58.68031184,53.49232743,28.35089632
34.34301641,39.64320183,32.34247982
20.91464752,31.0105707,19.16291643
38.20774477,42.69591786,39.09281154
28.76378722,26.70847448,26.43001527
54.56606436,59.80636205,39.04612657
109.20186134,99.11354271,24.22844496
47.28680555,58.24162226,43.69675133
39.74776043,49.31346423,38.05180964
97.03464389,90.04828612,33.13919981
51.83200968,51.62542813,52.19885422
21.69805336,19.35622113,16.43196737
35.92765249,37.39647516,22.2360415
30.41641846,34.54833545,26.97385245
30.00337984,34.06867985,17.05764122
27.03100756,31.17637913,25.95612201
35.51913888,37.74630842,33.43667013
31.63008333,28.05482516,26.48866652
19.1519789,21.30651961,22.00895544
43.60903043,37.41532494,32.70105789
33.12019435,36.10825115,34.74802467
31.02760297,32.17794834,18.92720138
54.89848149,67.86937329,48.80753961
32.08499646,38.2814156,35.87908161
70.51900972,70.59143741,37.68860028
79.19822114,73.60634845,40.40625629
34.61073419,35.77805156,17.73734191
25.13737313,24.8461849,19.56404978
16.97272696,15.44616136,15.87873489
62.23429318,60.16450097,22.16901008
90.1778847,81.94644332,27.18167191
34.01397674,36.18690503,20.36902091
32.41488274,25.25415637,26.22178705
21.54781133,23.52015468,19.39517136
62.64340481,60.12513445,26.98603925
76.70459201,72.85049613,25.26913073
88.00736367,81.64110894,18.44121914
27.48908442,35.27882254,26.75516201
80.87872163,73.78430249,26.13556919
82.25611795,82.50681611,24.47233588
101.71769515,88.64465326,27.23578988
103.70938813,82.94371262,25.41785571
88.79930998,68.96458913,22.51408913
22.62780046,28.58830284,18.6521496
62.47138261,54.50428065,34.32068974
59.73274172,59.25632251,33.29446302
98.26358775,76.24152234,26.71665738
61.71309182,71.5989469,17.80423093
55.98515842,63.09397813,22.31244299
57.88998058,53.24474437,21.33819741
103.71215879,95.73786522,28.21667356
64.58907047,84.46436937,31.28324643
30.41505199,38.16986519,23.75169991
66.74487115,74.64944166,28.42531523
51.02319602,70.4776084,21.87046742
27.54679058,37.64863568,15.77318194
24.23524635,35.68693395,17.68105671
43.9648564,50.14063393,33.37139153
11.86549243,14.33751855,13.63460774
12.67685397,19.68943256,13.59518247
10.46811367,11.09043578,9.51110158
23.89921153,31.24619093,14.62910088
21.26758793,48.77863363,11.81170206
35.05515687,46.61623844,8.42062452
32.67511282,35.54402839,9.46189314
19.21651782,18.06545142,28.93147498
31.96872629,42.5481467,20.21668921
19.05484711,20.20768381,5.72909549
54.1365532,71.83498361,40.48376301
101.11123604,83.21696913,21.59654296
16.47588815,14.61099395,22.36886561
43.90293841,71.11128452,33.89872776
42.35975851,50.08803501,37.06460151
86.07293164,80.49051025,27.10725533
56.70709779,52.48940116,18.64260387
41.18437451,49.90403823,25.20397156
48.14560477,57.85521314,35.20298865
56.02421425,43.25945175,22.56624572
58.4970686,42.23463623,32.82711564
76.65333221,66.14809653,31.19793437
69.66747015,71.44061411,44.45294474
24.40633443,36.32599214,19.1802838
57.69252252,45.39716623,33.12168985
70.19863551,61.46574138,32.70744365
95.76126565,93.26830533,30.61714015
47.29463227,50.45433049,28.72249661
22.44550189,28.68763437,26.27600257
51.41034045,45.75796572,32.26483331
45.90964747,49.97414716,28.3463726
36.1677768,42.70854506,33.56575843
76.32478132,63.381415,20.25421072
20.81244129,23.14913473,13.22825663
42.79058813,49.40728103,55.54605281
82.24850157,94.92142417,24.36192354
84.23650317,73.67608366,30.49076024
55.4467031,46.69702856,34.28162832
23.14338944,23.78744944,35.02640349
86.50170861,75.4074007,23.64106243
37.8499939,44.69346059,42.17709845
92.08653399,79.72251997,40.49272374
71.18420453,68.00141425,27.47626562
93.59601571,100.81278497,28.39756094
65.55015201,46.3615586,35.49939496
31.4925048,26.15948991,28.14754783
19.74875694,32.55383907,12.05341368
60.80276679,51.40342093,49.58280791
89.68034956,71.55032367,22.57964198
23.51276344,30.64752123,35.25411512
94.39935832,84.27968366,25.88533022
55.32989208,62.59152639,40.4708304
16.69671769,12.83460911,10.7356338
29.86428912,41.17119387,24.84667949
49.53132688,55.91656946,29.81973269
28.48089883,28.57391589,16.99133183
34.50002297,36.15903939,33.33915704
53.13028188,78.10092652,27.94223232
46.88723898,75.28448228,37.53420687
46.49243177,60.76811313,20.6293269
21.9824273,27.89409504,20.52811579
22.50546775,25.28990621,18.2795028
31.99095862,33.56459054,16.33169533
44.27926042,49.95551865,43.13909553
29.45973685,30.58199761,28.61635933
35.23748594,38.02446685,25.25146626
44.16187243,48.66884006,53.52027465
51.85043237,60.61029518,51.77178049
41.354502,41.09376198,49.00084788
47.19690434,44.10625648,37.8696978
54.2532479,45.17861041,42.45223709
63.96646465,62.51637874,53.89041923
63.4277625,62.70943622,67.27511256
13.39561249,13.01230036,26.43615612
38.38826815,37.29598664,43.72818025
15.04473649,16.55846288,31.50719888
64.42688961,52.9291701,50.40195771
40.88790235,40.70273233,36.99925532
20.45115084,16.76444223,17.27010076
17.5098856,18.99190846,16.01209503
25.21587938,25.03717102,27.13775982
24.77614597,25.23867993,29.9302156
38.12328819,35.54757025,33.10799767
58.37769407,53.0741959,47.13862222
49.78293178,50.15394014,42.76915781
40.58584979,38.20110465,40.27719945
20.96392377,17.79185655,18.43406636
26.9534632,24.60373724,26.17015759
34.15791253,33.09987829,34.33000438
18.09473316,18.71199736,12.61326133
56.60742475,46.82898456,40.08546505
28.3994299,33.85513199,43.86313376
24.48158442,31.14515069,27.939173
57.80843316,50.86429601,35.43980335
25.50122583,26.61282436,38.43757376
13.98656213,10.73338313,25.09413154
26.00322837,23.9453441,36.61574677
63.63169506,66.46672004,48.38764844
52.05052963,55.56353923,35.37247559
63.8110847,62.4339523,38.89615646
82.33601238,85.54971472,56.92109623
48.09152225,45.55206566,36.48548741
58.14412095,59.6704688,36.20110557
21.42408729,22.88230624,22.94382289
26.45815902,27.87410448,21.02477678
21.12162395,16.18618413,12.97033427
41.50106275,42.10207183,36.75137098
59.45875689,46.04386261,48.73603916
73.91940789,62.0350102,34.52888258
37.19954898,36.99877797,40.19112315
55.10443857,56.98433689,43.97157454
25.41936967,26.16814247,40.86789562
38.55420029,50.49244019,46.40528296
52.44640976,57.77243756,66.02047859
38.46733991,43.0474128,35.89934455
39.84423678,35.09562274,35.32581253
40.23022233,34.32541942,38.25053487
45.54018967,40.09764474,34.38163177
31.83869129,32.60106656,31.56865566
50.58601196,52.22136023,41.2320182
62.85210157,53.25648062,66.60647847
44.78353317,41.17803003,37.0593876
73.47999902,58.99527681,31.17870728
69.27963468,53.84217259,47.90634311
58.29985685,40.15318154,24.80193445
65.01691828,49.58494396,32.88408433
55.03494613,56.43108835,50.50305746
63.92101529,56.66505951,30.92909591
55.37874402,49.95005365,26.58048825
72.80466437,58.39174368,38.72820006
86.62899538,68.81485928,23.31767634
70.32572265,64.18194833,57.25183089
58.03882352,52.64172494,33.41192496
85.90241887,80.94556834,71.43225486
42.43164405,40.76185045,26.76102391
51.78736271,51.13207694,49.98992205
38.65773697,35.67137977,27.95485879
102.47632589,97.57840052,101.41434278
58.94635557,57.40512889,52.79848963
32.30595156,30.34224224,38.20316399
193.58684397,185.25061049,190.51487943
52.23797964,56.9338221,44.55131705
66.33882543,65.76320395,50.65598675
66.92609027,80.58115625,53.510862
52.55496476,63.61261267,50.03405332
25.3081155,23.08619329,35.37737828
19.25895047,19.06296552,23.82866083
22.35152932,17.3591063,23.59512313
34.32375699,33.36646391,24.8436257
28.78754462,27.33678325,21.92310182
18.91255891,18.4379799,21.8079187

